,annee,region,prenom,nombre,pourcentage
311,1913,Languedoc-Roussillion,MARIE,1473.0,0.1637758505670447
312,1913,Limousin,MARIE,1507.0,0.2574308165357021
313,1913,Lorraine,MARIE,3050.0,0.20097522403795468
314,1913,Midi-Pyrénées,MARIE,1965.0,0.17535248973764056
315,1913,Nord-Pas-de-Calais,MARIE,2276.0,0.09917643470303716
316,1913,Outre-mer,MARIE,1840.0,0.24674802199275847
317,1913,Pays-de-la-Loire,MARIE,3064.0,0.19230527835310363
318,1913,Picardie,MARIE,672.0,0.07465837129207865
319,1913,Poitou-Charentes,MARIE,1156.0,0.1307988232631817
320,1913,Provence-Alpes-Cote-d'Azur,MARIE,1959.0,0.16445601074546676
321,1913,Rhône-Alpes,MARIE,3896.0,0.18266210323972057
322,1914,Alsace,MARIE,2314.0,0.2585186012736007
323,1914,Aquitaine,MARIE,3047.0,0.22360020547442577
324,1914,Auvergne,MARIE,2028.0,0.24301977231875374
325,1914,Basse-Normandie,MARIE,789.0,0.1018590240123935
326,1914,Bourgogne,MARIE,1379.0,0.15574881409532415
327,1914,Bretagne,MARIE,5595.0,0.2693529751588677
328,1914,Centre,MARIE,869.0,0.0770663355799929
329,1914,Champagne-Ardenne,MARIE,565.0,0.08058764798174298
330,1914,Corse,MARIE,704.0,0.34799802273850716
331,1914,Franche-Comté,MARIE,892.0,0.14717043392179507
332,1914,Haute-Normandie,MARIE,462.0,0.0555155010814708
333,1914,Ile-de-France,SUZANNE,1692.0,0.054359699286769904
334,1914,Languedoc-Roussillion,MARIE,1302.0,0.1460459899046551
335,1914,Limousin,MARIE,1407.0,0.23904179408766565
336,1914,Lorraine,MARIE,2951.0,0.21500910746812385
337,1914,Midi-Pyrénées,MARIE,2000.0,0.176056338028169
338,1914,Nord-Pas-de-Calais,MARIE,2191.0,0.0986714703895519
339,1914,Outre-mer,MARIE,1846.0,0.2408035481346204
340,1914,Pays-de-la-Loire,MARIE,2986.0,0.18945498382082354
341,1914,Picardie,MARIE,595.0,0.07074069670669361
342,1914,Poitou-Charentes,MARIE,1115.0,0.12480411909558989
343,1914,Provence-Alpes-Cote-d'Azur,MARIE,1874.0,0.1605001712915382
344,1914,Rhône-Alpes,MARIE,3975.0,0.19093136077621403
345,1915,Alsace,MARIE,1594.0,0.258850276063657
346,1915,Aquitaine,MARIE,1880.0,0.20937743624011582
347,1915,Auvergne,MARIE,1233.0,0.23286118980169973
348,1915,Basse-Normandie,MARIE,477.0,0.0965391621129326
349,1915,Bourgogne,MARIE,692.0,0.13108543284713015
350,1915,Bretagne,MARIE,3537.0,0.2615157116451017
351,1915,Centre,MARIE,522.0,0.07457142857142857
352,1915,Champagne-Ardenne,MARIE,366.0,0.09372599231754161
353,1915,Corse,MARIE,484.0,0.330150068212824
354,1915,Franche-Comté,MARIE,468.0,0.13094571908226077
355,1915,Haute-Normandie,MARIE,315.0,0.054498269896193774
356,1915,Ile-de-France,SUZANNE,972.0,0.04892535360144964
357,1915,Languedoc-Roussillion,MARIE,869.0,0.161614283057467
358,1915,Limousin,MARIE,997.0,0.24653808110781406
359,1915,Lorraine,MARIE,1895.0,0.23073176671131135
