;annee;region;prenom;nombre;pourcentage
526;1922;Poitou-Charentes;JEAN;831;8,39%
527;1922;Provence-Alpes-Cote-d'Azur;JEAN;1221;9,77%
528;1922;Rhône-Alpes;JEAN;2459;10,83%
529;1923;Alsace;JEAN;532;7,39%
530;1923;Aquitaine;JEAN;2607;17,84%
531;1923;Auvergne;JEAN;1149;13,52%
532;1923;Basse-Normandie;ANDRÉ;628;7,06%
533;1923;Bourgogne;JEAN;908;9,87%
534;1923;Bretagne;JEAN;3005;14,59%
535;1923;Centre;JEAN;1024;8,60%
536;1923;Champagne-Ardenne;JEAN;895;10,59%
537;1923;Corse;JEAN;247;12,80%
538;1923;Franche-Comté;JEAN;599;9,73%
539;1923;Haute-Normandie;JEAN;945;9,95%
540;1923;Ile-de-France;JEAN;3535;9,89%
541;1923;Languedoc-Roussillion;JEAN;1024;10,49%
542;1923;Limousin;JEAN;689;12,29%
543;1923;Lorraine;JEAN;1344;9,85%
544;1923;Midi-Pyrénées;JEAN;1416;11,68%
545;1923;Nord-Pas-de-Calais;JEAN;1936;7,47%
546;1923;Outre-mer;JOSEPH;570;6,64%
547;1923;Pays-de-la-Loire;JEAN;1233;7,04%
548;1923;Picardie;JEAN;903;7,97%
549;1923;Poitou-Charentes;JEAN;877;8,84%
550;1923;Provence-Alpes-Cote-d'Azur;JEAN;1242;9,90%
551;1923;Rhône-Alpes;JEAN;2446;10,74%
552;1924;Alsace;JEAN;520;7,49%
553;1924;Aquitaine;JEAN;2534;17,46%
554;1924;Auvergne;JEAN;1134;13,09%
555;1924;Basse-Normandie;ANDRÉ;629;7,14%
556;1924;Bourgogne;JEAN;941;10,22%
557;1924;Bretagne;JEAN;2803;13,61%
558;1924;Centre;JEAN;1071;9,15%
559;1924;Champagne-Ardenne;JEAN;895;10,28%
560;1924;Corse;JEAN;257;14,49%
561;1924;Franche-Comté;JEAN;598;9,89%
562;1924;Haute-Normandie;JEAN;972;10,53%
563;1924;Ile-de-France;JEAN;3777;10,37%
564;1924;Languedoc-Roussillion;JEAN;1009;10,39%
565;1924;Limousin;JEAN;668;12,37%
566;1924;Lorraine;JEAN;1483;10,63%
567;1924;Midi-Pyrénées;JEAN;1394;11,45%
568;1924;Nord-Pas-de-Calais;JEAN;2107;7,78%
569;1924;Outre-mer;JOSEPH;612;6,82%
570;1924;Pays-de-la-Loire;JEAN;1227;7,12%
571;1924;Picardie;JEAN;1006;8,74%
572;1924;Poitou-Charentes;JEAN;817;8,46%
573;1924;Provence-Alpes-Cote-d'Azur;JEAN;1306;10,53%
574;1924;Rhône-Alpes;JEAN;2462;10,90%
575;1925;Alsace;JEAN;587;7,67%
576;1925;Aquitaine;JEAN;2555;17,32%
577;1925;Auvergne;JEAN;1189;13,75%
578;1925;Basse-Normandie;ANDRÉ;652;7,04%
579;1925;Bourgogne;JEAN;1015;10,52%
580;1925;Bretagne;JEAN;2828;13,78%
581;1925;Centre;JEAN;1103;9,27%
582;1925;Champagne-Ardenne;JEAN;1030;11,63%
583;1925;Corse;JEAN;262;14,93%
584;1925;Franche-Comté;JEAN;653;10,11%
585;1925;Haute-Normandie;JEAN;996;10,42%
586;1925;Ile-de-France;JEAN;4037;10,50%
587;1925;Languedoc-Roussillion;JEAN;998;10,38%
588;1925;Limousin;JEAN;733;13,08%
589;1925;Lorraine;JEAN;1498;10,20%
590;1925;Midi-Pyrénées;JEAN;1453;11,79%
591;1925;Nord-Pas-de-Calais;JEAN;2198;7,96%
592;1925;Outre-mer;JOSEPH;633;6,78%
593;1925;Pays-de-la-Loire;JEAN;1263;7,28%
594;1925;Picardie;JEAN;1069;9,31%
595;1925;Poitou-Charentes;JEAN;948;9,53%
596;1925;Provence-Alpes-Cote-d'Azur;JEAN;1335;9,97%
597;1925;Rhône-Alpes;JEAN;2616;10,95%
598;1926;Alsace;JEAN;715;8,48%
599;1926;Aquitaine;JEAN;2476;16,80%
600;1926;Auvergne;JEAN;1253;14,21%
601;1926;Basse-Normandie;ANDRÉ;617;6,81%
602;1926;Bourgogne;JEAN;1035;10,84%
603;1926;Bretagne;JEAN;2832;13,82%
604;1926;Centre;JEAN;1161;9,36%
605;1926;Champagne-Ardenne;JEAN;943;10,87%
606;1926;Corse;JEAN;293;16,76%
607;1926;Franche-Comté;JEAN;685;10,66%
608;1926;Haute-Normandie;JEAN;963;9,86%
609;1926;Ile-de-France;JEAN;4273;10,71%
610;1926;Languedoc-Roussillion;JEAN;983;10,62%
611;1926;Limousin;JEAN;680;12,53%
612;1926;Lorraine;JEAN;1537;10,24%
613;1926;Midi-Pyrénées;JEAN;1502;12,22%
614;1926;Nord-Pas-de-Calais;JEAN;2291;8,41%
615;1926;Outre-mer;JOSEPH;609;6,79%
616;1926;Pays-de-la-Loire;JEAN;1207;6,97%
617;1926;Picardie;JEAN;955;8,79%
618;1926;Poitou-Charentes;JEAN;914;9,19%
619;1926;Provence-Alpes-Cote-d'Azur;JEAN;1374;10,21%
620;1926;Rhône-Alpes;JEAN;2580;10,69%
621;1927;Alsace;JEAN;744;8,12%
622;1927;Aquitaine;JEAN;2473;17,19%
623;1927;Auvergne;JEAN;1163;13,53%
624;1927;Basse-Normandie;ANDRÉ;612;6,60%
625;1927;Bourgogne;JEAN;994;10,55%
626;1927;Bretagne;JEAN;2777;13,40%
627;1927;Centre;JEAN;1165;9,81%
628;1927;Champagne-Ardenne;JEAN;923;10,71%
629;1927;Corse;JEAN;241;15,05%
630;1927;Franche-Comté;JEAN;698;10,61%
631;1927;Haute-Normandie;JEAN;970;10,22%
632;1927;Ile-de-France;JEAN;4315;10,73%
633;1927;Languedoc-Roussillion;JEAN;971;10,95%
634;1927;Limousin;JEAN;700;13,05%
635;1927;Lorraine;JEAN;1577;10,50%
636;1927;Midi-Pyrénées;JEAN;1368;11,36%
637;1927;Nord-Pas-de-Calais;JEAN;2354;8,68%
638;1927;Outre-mer;JOSEPH;569;6,37%
639;1927;Pays-de-la-Loire;JEAN;1322;7,58%
640;1927;Picardie;JEAN;984;9,06%
641;1927;Poitou-Charentes;JEAN;871;8,82%
642;1927;Provence-Alpes-Cote-d'Azur;JEAN;1403;10,43%
643;1927;Rhône-Alpes;JEAN;2572;10,86%
644;1928;Alsace;JEAN;781;8,29%
645;1928;Aquitaine;JEAN;2590;17,21%
646;1928;Auvergne;JEAN;1258;14,24%
647;1928;Basse-Normandie;JEAN;659;7,05%
648;1928;Bourgogne;JEAN;986;10,45%
649;1928;Bretagne;JEAN;2813;13,61%
650;1928;Centre;JEAN;1226;9,93%
651;1928;Champagne-Ardenne;JEAN;910;10,48%
652;1928;Corse;JEAN;217;13,08%
653;1928;Franche-Comté;JEAN;694;10,39%
654;1928;Haute-Normandie;JEAN;1023;10,59%
655;1928;Ile-de-France;JEAN;4332;10,87%
656;1928;Languedoc-Roussillion;JEAN;1113;11,57%
657;1928;Limousin;JEAN;712;12,89%
658;1928;Lorraine;JEAN;1588;10,23%
659;1928;Midi-Pyrénées;JEAN;1461;11,85%
660;1928;Nord-Pas-de-Calais;JEAN;2271;8,49%
661;1928;Outre-mer;JOSEPH;607;6,49%
662;1928;Pays-de-la-Loire;JEAN;1275;7,24%
663;1928;Picardie;JEAN;972;8,92%
664;1928;Poitou-Charentes;JEAN;884;8,80%
665;1928;Provence-Alpes-Cote-d'Azur;JEAN;1495;11,13%
666;1928;Rhône-Alpes;JEAN;2565;10,68%
667;1929;Alsace;JEAN;826;8,88%
668;1929;Aquitaine;JEAN;2402;16,61%
669;1929;Auvergne;JEAN;1232;14,35%
670;1929;Basse-Normandie;JEAN;697;7,39%
671;1929;Bourgogne;JEAN;1085;11,34%
672;1929;Bretagne;JEAN;2700;13,46%
673;1929;Centre;JEAN;1296;10,83%
674;1929;Champagne-Ardenne;JEAN;947;10,97%
675;1929;Corse;JEAN;237;14,34%
676;1929;Franche-Comté;JEAN;737;11,43%
677;1929;Haute-Normandie;JEAN;1001;10,34%
678;1929;Ile-de-France;JEAN;4412;10,91%
679;1929;Languedoc-Roussillion;JEAN;1127;11,59%
680;1929;Limousin;JEAN;698;12,81%
681;1929;Lorraine;JEAN;1565;10,45%
682;1929;Midi-Pyrénées;JEAN;1466;12,07%
683;1929;Nord-Pas-de-Calais;JEAN;2160;8,06%
684;1929;Outre-mer;JOSEPH;557;6,60%
685;1929;Pays-de-la-Loire;JEAN;1227;7,15%
686;1929;Picardie;JEAN;1034;9,47%
687;1929;Poitou-Charentes;JEAN;992;9,93%
688;1929;Provence-Alpes-Cote-d'Azur;JEAN;1410;10,70%
689;1929;Rhône-Alpes;JEAN;2595;10,89%
690;1930;Alsace;JEAN;937;9,74%
691;1930;Aquitaine;JEAN;2531;16,86%
692;1930;Auvergne;JEAN;1221;14,03%
693;1930;Basse-Normandie;JEAN;753;7,45%
694;1930;Bourgogne;JEAN;1059;10,97%
695;1930;Bretagne;JEAN;2718;13,29%
696;1930;Centre;JEAN;1242;10,03%
697;1930;Champagne-Ardenne;JEAN;986;10,84%
698;1930;Corse;JEAN;238;15,17%
699;1930;Franche-Comté;JEAN;756;11,31%
700;1930;Haute-Normandie;JEAN;1086;10,48%
701;1930;Ile-de-France;JEAN;4740;10,97%
702;1930;Languedoc-Roussillion;JEAN;1107;11,44%
703;1930;Limousin;JEAN;783;14,46%
704;1930;Lorraine;JEAN;1642;10,20%
705;1930;Midi-Pyrénées;JEAN;1527;12,26%
706;1930;Nord-Pas-de-Calais;JEAN;2623;9,17%
707;1930;Outre-mer;JOSEPH;649;6,94%
708;1930;Pays-de-la-Loire;JEAN;1301;7,35%
709;1930;Picardie;JEAN;1094;9,72%
710;1930;Poitou-Charentes;JEAN;1000;9,72%
711;1930;Provence-Alpes-Cote-d'Azur;JEAN;1563;11,34%
712;1930;Rhône-Alpes;JEAN;2715;11,07%
713;1931;Alsace;JEAN;976;10,20%
714;1931;Aquitaine;JEAN;2471;16,97%
715;1931;Auvergne;JEAN;1124;13,43%
716;1931;Basse-Normandie;JEAN;739;7,50%
717;1931;Bourgogne;JEAN;1065;11,21%
718;1931;Bretagne;JEAN;2694;13,35%
719;1931;Centre;JEAN;1231;10,25%
720;1931;Champagne-Ardenne;JEAN;966;10,75%
721;1931;Corse;JEAN;235;15,18%
722;1931;Franche-Comté;JEAN;742;11,16%
723;1931;Haute-Normandie;JEAN;1083;10,77%
724;1931;Ile-de-France;JEAN;4752;10,98%
725;1931;Languedoc-Roussillion;JEAN;1062;11,28%
726;1931;Limousin;JEAN;766;14,46%
727;1931;Lorraine;JEAN;1640;10,17%
728;1931;Midi-Pyrénées;JEAN;1569;12,71%
729;1931;Nord-Pas-de-Calais;JEAN;2669;9,17%
730;1931;Outre-mer;JOSEPH;546;6,13%
731;1931;Pays-de-la-Loire;JEAN;1401;7,88%
732;1931;Picardie;JEAN;1024;9,29%
733;1931;Poitou-Charentes;JEAN;1006;9,82%
734;1931;Provence-Alpes-Cote-d'Azur;JEAN;1478;10,96%
735;1931;Rhône-Alpes;JEAN;2561;10,55%
736;1932;Alsace;JEAN;1007;10,62%
737;1932;Aquitaine;JEAN;2533;17,24%
738;1932;Auvergne;JEAN;1165;13,85%
739;1932;Basse-Normandie;JEAN;796;8,08%
740;1932;Bourgogne;JEAN;1087;11,78%
741;1932;Bretagne;JEAN;2786;13,58%
742;1932;Centre;JEAN;1378;11,50%
743;1932;Champagne-Ardenne;JEAN;914;10,55%
744;1932;Corse;JEAN;195;13,45%
745;1932;Franche-Comté;JEAN;730;11,23%
746;1932;Haute-Normandie;JEAN;1128;11,23%
747;1932;Ile-de-France;JEAN;4770;11,22%
748;1932;Languedoc-Roussillion;JEAN;1077;11,52%
749;1932;Limousin;JEAN;755;14,57%
750;1932;Lorraine;JEAN;1709;10,95%
751;1932;Midi-Pyrénées;JEAN;1565;12,43%
752;1932;Nord-Pas-de-Calais;JEAN;2474;8,90%
753;1932;Outre-mer;JOSEPH;539;6,19%
754;1932;Pays-de-la-Loire;JEAN;1430;7,87%
755;1932;Picardie;JEAN;1068;9,84%
756;1932;Poitou-Charentes;JEAN;1085;10,51%
757;1932;Provence-Alpes-Cote-d'Azur;JEAN;1500;10,79%
758;1932;Rhône-Alpes;JEAN;2487;10,60%
759;1933;Alsace;JEAN;1056;11,87%
760;1933;Aquitaine;JEAN;2419;17,53%
761;1933;Auvergne;JEAN;1104;13,71%
762;1933;Basse-Normandie;JEAN;740;7,79%
763;1933;Bourgogne;JEAN;1054;11,75%
764;1933;Bretagne;JEAN;2707;13,96%
765;1933;Centre;JEAN;1322;11,45%
766;1933;Champagne-Ardenne;JEAN;912;11,07%
767;1933;Corse;JEAN;242;16,36%
768;1933;Franche-Comté;JEAN;724;11,91%
769;1933;Haute-Normandie;JEAN;1014;10,58%
770;1933;Ile-de-France;JEAN;4643;11,50%
771;1933;Languedoc-Roussillion;JEAN;977;11,14%
772;1933;Limousin;JEAN;716;14,71%
773;1933;Lorraine;JEAN;1603;11,01%
774;1933;Midi-Pyrénées;JEAN;1419;12,19%
775;1933;Nord-Pas-de-Calais;JEAN;2365;9,41%
776;1933;Outre-mer;JOSEPH;530;5,89%
777;1933;Pays-de-la-Loire;JEAN;1353;7,74%
778;1933;Picardie;JEAN;961;9,47%
779;1933;Poitou-Charentes;JEAN;1105;11,12%
780;1933;Provence-Alpes-Cote-d'Azur;JEAN;1575;11,81%
781;1933;Rhône-Alpes;JEAN;2622;11,62%
782;1934;Alsace;JEAN;1049;11,61%
783;1934;Aquitaine;JEAN;2422;17,56%
784;1934;Auvergne;JEAN;1095;13,96%
785;1934;Basse-Normandie;JEAN;830;8,44%
786;1934;Bourgogne;JEAN;1118;12,31%
787;1934;Bretagne;JEAN;2657;13,48%
788;1934;Centre;JEAN;1414;11,92%
789;1934;Champagne-Ardenne;JEAN;1029;11,96%
790;1934;Corse;JEAN;241;16,20%
791;1934;Franche-Comté;JEAN;718;11,82%
792;1934;Haute-Normandie;JEAN;1055;10,81%
793;1934;Ile-de-France;JEAN;4478;11,26%
794;1934;Languedoc-Roussillion;JEAN;1023;11,81%
795;1934;Limousin;JEAN;826;16,50%
796;1934;Lorraine;JEAN;1665;11,28%
797;1934;Midi-Pyrénées;JEAN;1510;12,94%
798;1934;Nord-Pas-de-Calais;JEAN;2481;9,70%
799;1934;Outre-mer;JOSEPH;568;5,97%
800;1934;Pays-de-la-Loire;JEAN;1541;8,83%
801;1934;Picardie;JEAN;1045;9,98%
802;1934;Poitou-Charentes;JEAN;1099;10,85%
803;1934;Provence-Alpes-Cote-d'Azur;JEAN;1525;11,56%
804;1934;Rhône-Alpes;JEAN;2445;10,93%
805;1935;Alsace;JEAN;1165;13,60%
806;1935;Aquitaine;JEAN;2242;17,08%
807;1935;Auvergne;JEAN;1116;14,39%
808;1935;Basse-Normandie;JEAN;780;8,54%
809;1935;Bourgogne;JEAN;1030;12,34%
810;1935;Bretagne;JEAN;2709;14,58%
811;1935;Centre;JEAN;1405;12,31%
812;1935;Champagne-Ardenne;JEAN;965;11,91%
813;1935;Corse;JEAN;220;15,00%
814;1935;Franche-Comté;JEAN;674;11,49%
815;1935;Haute-Normandie;JEAN;1038;11,16%
816;1935;Ile-de-France;JEAN;4440;11,77%
817;1935;Languedoc-Roussillion;JEAN;983;12,04%
818;1935;Limousin;JEAN;736;15,90%
819;1935;Lorraine;JEAN;1670;11,87%
820;1935;Midi-Pyrénées;JEAN;1405;12,69%
821;1935;Nord-Pas-de-Calais;JEAN;2403;10,07%
822;1935;Outre-mer;JOSEPH;631;6,33%
823;1935;Pays-de-la-Loire;JEAN;1487;8,75%
824;1935;Picardie;JEAN;950;9,76%
825;1935;Poitou-Charentes;JEAN;1166;12,05%
826;1935;Provence-Alpes-Cote-d'Azur;JEAN;1466;11,65%
827;1935;Rhône-Alpes;JEAN;2402;11,44%
828;1936;Alsace;JEAN;1097;12,98%
829;1936;Aquitaine;JEAN;2394;18,27%
830;1936;Auvergne;JEAN;1085;14,67%
831;1936;Basse-Normandie;JEAN;839;9,04%
832;1936;Bourgogne;JEAN;1035;12,25%
833;1936;Bretagne;JEAN;2684;14,26%
834;1936;Centre;JEAN;1466;13,12%
835;1936;Champagne-Ardenne;JEAN;977;12,26%
836;1936;Corse;JEAN;218;14,95%
837;1936;Franche-Comté;JEAN;704;12,17%
838;1936;Haute-Normandie;JEAN;1090;11,65%
839;1936;Ile-de-France;JEAN;4332;11,66%
840;1936;Languedoc-Roussillion;JEAN;999;12,54%
841;1936;Limousin;JEAN;736;16,27%
842;1936;Lorraine;JEAN;1706;12,16%
843;1936;Midi-Pyrénées;JEAN;1443;12,91%
844;1936;Nord-Pas-de-Calais;JEAN;2418;10,36%
845;1936;Outre-mer;JOSEPH;625;6,10%
846;1936;Pays-de-la-Loire;JEAN;1710;10,10%
847;1936;Picardie;JEAN;982;10,22%
848;1936;Poitou-Charentes;JEAN;1194;12,59%
849;1936;Provence-Alpes-Cote-d'Azur;JEAN;1529;12,43%
850;1936;Rhône-Alpes;JEAN;2412;11,52%
851;1937;Alsace;JEAN;1172;14,13%
852;1937;Aquitaine;JEAN;2276;18,34%
853;1937;Auvergne;JEAN;1072;14,78%
854;1937;Basse-Normandie;JEAN;819;8,80%
855;1937;Bourgogne;JEAN;1108;13,20%
856;1937;Bretagne;JEAN;2837;15,07%
857;1937;Centre;JEAN;1451;13,24%
858;1937;Champagne-Ardenne;JEAN;998;12,44%
859;1937;Corse;JEAN;227;16,03%
860;1937;Franche-Comté;JEAN;732;12,71%
861;1937;Haute-Normandie;JEAN;1219;13,10%
862;1937;Ile-de-France;JEAN;4272;11,52%
863;1937;Languedoc-Roussillion;JEAN;908;12,12%
864;1937;Limousin;JEAN;770;18,57%
865;1937;Lorraine;JEAN;1773;12,42%
866;1937;Midi-Pyrénées;JEAN;1383;13,14%
867;1937;Nord-Pas-de-Calais;JEAN;2502;10,53%
868;1937;Outre-mer;JOSEPH;678;6,61%
869;1937;Pays-de-la-Loire;JEAN;1721;10,20%
870;1937;Picardie;JEAN;1059;10,98%
871;1937;Poitou-Charentes;JEAN;1223;13,53%
872;1937;Provence-Alpes-Cote-d'Azur;JEAN;1483;12,34%
873;1937;Rhône-Alpes;JEAN;2417;11,66%
874;1938;Alsace;JEAN;1225;14,89%
875;1938;Aquitaine;JEAN;2487;19,90%
876;1938;Auvergne;JEAN;1044;14,58%
877;1938;Basse-Normandie;JEAN;822;9,17%
878;1938;Bourgogne;JEAN;1141;13,62%
879;1938;Bretagne;JEAN;2712;15,30%
880;1938;Centre;JEAN;1406;13,25%
881;1938;Champagne-Ardenne;JEAN;1039;13,19%
882;1938;Corse;JEAN;206;16,22%
883;1938;Franche-Comté;JEAN;753;12,89%
884;1938;Haute-Normandie;JEAN;1255;13,68%
885;1938;Ile-de-France;JEAN;4604;12,45%
886;1938;Languedoc-Roussillion;JEAN;967;12,89%
887;1938;Limousin;JEAN;745;18,34%
888;1938;Lorraine;JEAN;1996;13,43%
889;1938;Midi-Pyrénées;JEAN;1471;14,21%
890;1938;Nord-Pas-de-Calais;JEAN;2916;12,18%
891;1938;Outre-mer;JOSEPH;658;6,48%
892;1938;Pays-de-la-Loire;JEAN;1848;11,19%
893;1938;Picardie;JEAN;1128;11,86%
894;1938;Poitou-Charentes;JEAN;1174;13,15%
895;1938;Provence-Alpes-Cote-d'Azur;JEAN;1723;14,00%
896;1938;Rhône-Alpes;JEAN;2427;11,65%
897;1939;Alsace;JEAN;1094;14,58%
898;1939;Aquitaine;JEAN;2641;20,17%
899;1939;Auvergne;JEAN;1219;16,29%
900;1939;Basse-Normandie;JEAN;940;10,48%
901;1939;Bourgogne;JEAN;1281;14,35%
902;1939;Bretagne;JEAN;3086;16,95%
903;1939;Centre;JEAN;1746;14,73%
904;1939;Champagne-Ardenne;JEAN;1113;14,27%
905;1939;Corse;JEAN;196;14,88%
906;1939;Franche-Comté;JEAN;856;14,35%
907;1939;Haute-Normandie;JEAN;1103;12,10%
908;1939;Ile-de-France;JEAN;3845;11,78%
909;1939;Languedoc-Roussillion;JEAN;1154;14,91%
910;1939;Limousin;JEAN;856;19,66%
911;1939;Lorraine;JEAN;1916;13,77%
912;1939;Midi-Pyrénées;JEAN;1589;15,05%
913;1939;Nord-Pas-de-Calais;JEAN;3020;12,64%
914;1939;Outre-mer;JOSEPH;645;6,17%
915;1939;Pays-de-la-Loire;JEAN;2153;12,76%
916;1939;Picardie;JEAN;1314;14,06%
917;1939;Poitou-Charentes;JEAN;1566;16,36%
918;1939;Provence-Alpes-Cote-d'Azur;JEAN;1760;14,35%
919;1939;Rhône-Alpes;JEAN;2595;12,24%
920;1940;Alsace;JEAN;692;12,20%
921;1940;Aquitaine;JEAN;2536;19,59%
922;1940;Auvergne;JEAN;1128;15,48%
923;1940;Basse-Normandie;JEAN;849;10,29%
924;1940;Bourgogne;JEAN;1257;15,54%
925;1940;Bretagne;JEAN;2899;17,03%
926;1940;Centre;JEAN;1662;15,20%
927;1940;Champagne-Ardenne;JEAN;798;13,67%
928;1940;Corse;JEAN;245;16,52%
929;1940;Franche-Comté;JEAN;808;14,68%
930;1940;Haute-Normandie;JEAN;1053;12,94%
931;1940;Ile-de-France;JEAN;3572;12,31%
932;1940;Languedoc-Roussillion;JEAN;1163;16,09%
933;1940;Limousin;JEAN;916;20,13%
934;1940;Lorraine;JEAN;1484;14,66%
935;1940;Midi-Pyrénées;JEAN;1682;16,61%
936;1940;Nord-Pas-de-Calais;JEAN;2505;12,27%
937;1940;Outre-mer;JOSEPH;649;6,14%
938;1940;Pays-de-la-Loire;JEAN;2192;13,52%
939;1940;Picardie;JEAN;962;14,00%
940;1940;Poitou-Charentes;JEAN;1549;15,78%
941;1940;Provence-Alpes-Cote-d'Azur;JEAN;1942;15,98%
942;1940;Rhône-Alpes;JEAN;2702;13,34%
943;1941;Alsace;JEAN;743;9,70%
944;1941;Aquitaine;JEAN;2473;20,54%
945;1941;Auvergne;JEAN;1184;17,51%
946;1941;Basse-Normandie;MICHEL;717;9,68%
947;1941;Bourgogne;JEAN;1166;16,46%
948;1941;Bretagne;JEAN;2306;17,25%
949;1941;Centre;JEAN;1221;12,08%
950;1941;Champagne-Ardenne;JEAN;782;14,15%
951;1941;Corse;JEAN;208;16,94%
952;1941;Franche-Comté;JEAN;730;15,75%
953;1941;Haute-Normandie;JEAN;723;9,87%
954;1941;Ile-de-France;JEAN;4301;14,19%
955;1941;Languedoc-Roussillion;JEAN;1304;16,27%
956;1941;Limousin;JEAN;794;20,92%
957;1941;Lorraine;JEAN;1091;11,84%
958;1941;Midi-Pyrénées;JEAN;1855;16,59%
959;1941;Nord-Pas-de-Calais;JEAN;1955;13,77%
960;1941;Outre-mer;JOSEPH;604;5,98%
961;1941;Pays-de-la-Loire;JEAN;1835;13,03%
962;1941;Picardie;JEAN;882;12,86%
963;1941;Poitou-Charentes;JEAN;1464;17,62%
964;1941;Provence-Alpes-Cote-d'Azur;JEAN;2278;16,71%
965;1941;Rhône-Alpes;JEAN;3117;13,61%
966;1942;Alsace;JEAN;954;12,01%
967;1942;Aquitaine;JEAN;2771;21,61%
968;1942;Auvergne;JEAN;1324;16,76%
969;1942;Basse-Normandie;MICHEL;778;10,01%
970;1942;Bourgogne;JEAN;1280;16,32%
971;1942;Bretagne;JEAN;2679;17,62%
972;1942;Centre;JEAN;1599;14,29%
973;1942;Champagne-Ardenne;JEAN;1072;16,38%
974;1942;Corse;JEAN;271;19,45%
975;1942;Franche-Comté;JEAN;882;15,90%
976;1942;Haute-Normandie;MICHEL;667;8,67%
977;1942;Ile-de-France;JEAN;3991;12,30%
978;1942;Languedoc-Roussillion;JEAN;1345;15,88%
979;1942;Limousin;JEAN;1017;23,06%
980;1942;Lorraine;JEAN;1455;13,21%
981;1942;Midi-Pyrénées;JEAN;1932;16,44%
982;1942;Nord-Pas-de-Calais;JEAN;2591;13,95%
983;1942;Outre-mer;JOSEPH;622;5,89%
984;1942;Pays-de-la-Loire;JEAN;2351;14,94%
985;1942;Picardie;JEAN;1109;13,24%
986;1942;Poitou-Charentes;JEAN;1530;16,99%
987;1942;Provence-Alpes-Cote-d'Azur;JEAN;2357;15,53%
988;1942;Rhône-Alpes;JEAN;3476;14,14%
989;1943;Alsace;JEAN;1042;13,71%
990;1943;Aquitaine;JEAN;3020;20,92%
991;1943;Auvergne;JEAN;1597;18,04%
992;1943;Basse-Normandie;MICHEL;854;9,90%
993;1943;Bourgogne;JEAN;1537;17,68%
994;1943;Bretagne;JEAN;3071;17,58%
995;1943;Centre;JEAN;1736;13,95%
996;1943;Champagne-Ardenne;JEAN;1066;14,45%
997;1943;Corse;JEAN;227;17,24%
998;1943;Franche-Comté;JEAN;1061;17,71%
999;1943;Haute-Normandie;MICHEL;757;8,75%
1000;1943;Ile-de-France;JEAN;4134;11,83%
1001;1943;Languedoc-Roussillion;JEAN;1615;16,68%
1002;1943;Limousin;JEAN;1160;22,92%
1003;1943;Lorraine;JEAN;1373;12,24%
1004;1943;Midi-Pyrénées;JEAN;2283;17,30%
1005;1943;Nord-Pas-de-Calais;JEAN;3189;15,08%
1006;1943;Outre-mer;JOSEPH;630;6,29%
1007;1943;Pays-de-la-Loire;JEAN;2343;13,66%
1008;1943;Picardie;JEAN;1095;11,70%
1009;1943;Poitou-Charentes;JEAN;1775;17,63%
1010;1943;Provence-Alpes-Cote-d'Azur;JEAN;2232;15,46%
1011;1943;Rhône-Alpes;JEAN;3649;14,19%
1012;1944;Alsace;JEAN;956;14,63%
1013;1944;Aquitaine;JEAN;3001;20,66%
1014;1944;Auvergne;JEAN;1601;17,61%
1015;1944;Basse-Normandie;MICHEL;827;9,78%
1016;1944;Bourgogne;JEAN;1671;17,18%
1017;1944;Bretagne;JEAN;3161;18,30%
1018;1944;Centre;JEAN;1744;13,80%
1019;1944;Champagne-Ardenne;JEAN;933;11,55%
1020;1944;Corse;JEAN;209;16,10%
1021;1944;Franche-Comté;JEAN;1093;16,24%
1022;1944;Haute-Normandie;MICHEL;769;8,68%
1023;1944;Ile-de-France;JEAN;3693;10,99%
1024;1944;Languedoc-Roussillion;JEAN;1532;17,06%
1025;1944;Limousin;JEAN;1050;20,81%
1026;1944;Lorraine;JEAN;1739;14,58%
1027;1944;Midi-Pyrénées;JEAN;2379;18,27%
1028;1944;Nord-Pas-de-Calais;JEAN;3259;14,58%
1029;1944;Outre-mer;JEAN;613;5,70%
1030;1944;Pays-de-la-Loire;JEAN;2439;14,40%
1031;1944;Picardie;JEAN;1043;10,61%
1032;1944;Poitou-Charentes;JEAN;1722;17,14%
1033;1944;Provence-Alpes-Cote-d'Azur;JEAN;1962;14,82%
1034;1944;Rhône-Alpes;JEAN;3593;13,49%
1035;1945;Alsace;JEAN;960;16,76%
1036;1945;Aquitaine;JEAN;3156;22,49%
1037;1945;Auvergne;JEAN;1319;15,80%
1038;1945;Basse-Normandie;MICHEL;882;9,76%
1039;1945;Bourgogne;JEAN;1571;16,71%
1040;1945;Bretagne;JEAN;3038;18,10%
1041;1945;Centre;JEAN;1918;15,20%
1042;1945;Champagne-Ardenne;JEAN;1102;13,50%
1043;1945;Corse;JEAN;215;17,41%
1044;1945;Franche-Comté;JEAN;1115;16,63%
1045;1945;Haute-Normandie;MICHEL;821;8,73%
1046;1945;Ile-de-France;JEAN;4835;12,83%
1047;1945;Languedoc-Roussillion;JEAN;1366;14,88%
1048;1945;Limousin;JEAN;965;20,85%
1049;1945;Lorraine;JEAN;1834;15,53%
1050;1945;Midi-Pyrénées;JEAN;2185;17,75%
1051;1945;Nord-Pas-de-Calais;JEAN;3327;13,80%
1052;1945;Outre-mer;JEAN;629;5,58%
1053;1945;Pays-de-la-Loire;JEAN;2497;14,99%
1054;1945;Picardie;JEAN;1155;11,54%
1055;1945;Poitou-Charentes;JEAN;1674;17,54%
